code,company,name,gender,age,userCode,trip_count,avg_flight_price,avg_distance,avg_travel_time,avg_hotel_spend,avg_stay_days,flightType,agency
190,4You,Jack Neumann,none,60,190.0,18.0,990.2255555555556,491.7444444444444,1.278888888888889,643.4988888888888,3.0,firstClass,CloudFy
191,4You,Adan Duarte,none,35,191.0,96.0,957.2857291666666,517.7891666666667,1.3460416666666666,514.969375,2.4166666666666665,firstClass,CloudFy
192,4You,Jordan Williams,male,41,192.0,26.0,957.766923076923,472.82615384615383,1.2276923076923076,490.3146153846154,2.6923076923076925,firstClass,Rainbow
193,4You,Jose Carr,male,62,193.0,114.0,914.0175438596491,531.9268421052632,1.382456140350877,566.9285964912281,2.526315789473684,economic,CloudFy
194,4You,William Douthitt,male,37,194.0,108.0,915.9557407407408,520.8464814814814,1.3535185185185186,598.5053703703704,2.574074074074074,firstClass,CloudFy
195,4You,Richard Juarez,male,39,195.0,116.0,915.9475,486.2106896551724,1.263448275862069,439.7789655172414,2.2413793103448274,firstClass,CloudFy
196,4You,Ora Nunez,female,59,196.0,58.0,992.831724137931,518.3386206896552,1.3472413793103448,506.0572413793103,2.4482758620689653,firstClass,Rainbow
197,4You,Roger Chavers,male,23,197.0,48.0,864.1635416666667,432.3,1.12375,511.8125,2.6666666666666665,firstClass,Rainbow
198,4You,Kathryn Fegley,none,41,198.0,6.0,892.535,428.7366666666667,1.1166666666666667,641.6,2.3333333333333335,premium,Rainbow
199,4You,Charlotte Kina,none,49,199.0,42.0,878.8130952380952,481.1971428571428,1.250952380952381,624.1561904761905,2.857142857142857,premium,Rainbow
200,4You,Teresa Banister,none,29,200.0,6.0,1023.3616666666667,523.1766666666666,1.36,595.39,3.0,firstClass,CloudFy
201,4You,Emerson Martindale,male,41,201.0,10.0,1091.532,579.65,1.508,795.046,3.0,firstClass,CloudFy
202,4You,Christopher Schroeder,male,34,202.0,20.0,704.2295,387.213,1.0070000000000001,684.0889999999999,2.8,economic,Rainbow
203,4You,Gary Lamb,male,46,203.0,86.0,1024.4923255813953,535.1625581395349,1.3904651162790698,510.75581395348837,2.255813953488372,firstClass,CloudFy
204,4You,Eddie House,none,30,204.0,70.0,1004.2997142857142,541.4702857142856,1.4068571428571428,574.6611428571429,2.5428571428571427,firstClass,CloudFy
205,4You,Kelley Bradford,none,24,205.0,34.0,776.5114705882353,375.12882352941176,0.9752941176470588,538.1541176470589,2.5294117647058822,firstClass,Rainbow
206,4You,Lisa Mottillo,female,33,206.0,86.0,924.946976744186,499.22558139534885,1.296279069767442,536.7260465116279,2.697674418604651,firstClass,CloudFy
207,4You,Mary Breton,female,33,207.0,70.0,936.577857142857,490.89657142857146,1.2759999999999998,464.3225714285714,2.2285714285714286,firstClass,CloudFy
208,4You,Gertrude Fowler,female,37,208.0,86.0,929.2529069767442,537.9004651162791,1.3974418604651164,567.6123255813953,2.511627906976744,premium,CloudFy
209,4You,Elvin Wilhoit,male,51,209.0,64.0,859.1028125,479.8334375,1.2465625,588.3028125,2.6875,firstClass,Rainbow
210,4You,Jerry Vance,none,55,210.0,92.0,1024.825652173913,541.6284782608695,1.4076086956521738,506.6315217391304,2.5217391304347827,firstClass,Rainbow
211,4You,Jessica Shepard,female,57,211.0,32.0,856.2375,424.145,1.101875,531.474375,2.625,firstClass,Rainbow
212,4You,David Donovan,male,34,212.0,104.0,887.9165384615385,475.3792307692308,1.2353846153846153,565.9636538461539,2.6153846153846154,firstClass,CloudFy
213,4You,Paulette Olney,female,44,213.0,54.0,920.9692592592592,447.6618518518518,1.1637037037037037,563.73,2.6296296296296298,firstClass,Rainbow
214,4You,Bernice Martinez,female,62,214.0,14.0,980.0621428571428,527.5328571428571,1.3699999999999999,589.8028571428571,2.2857142857142856,firstClass,CloudFy
215,4You,James Stokes,none,30,215.0,26.0,860.9353846153846,448.3192307692307,1.163846153846154,478.3384615384615,2.8461538461538463,premium,CloudFy
216,4You,Tina Higgins,none,32,216.0,90.0,956.9085555555556,523.6337777777778,1.3611111111111112,529.2835555555555,2.533333333333333,firstClass,CloudFy
217,4You,Manuel Hanson,none,53,217.0,26.0,895.595,528.8661538461539,1.3746153846153848,551.3523076923077,2.769230769230769,firstClass,CloudFy
218,4You,Marylee Hall,female,60,218.0,48.0,915.8485416666667,495.1816666666667,1.2866666666666666,566.7695833333333,2.5833333333333335,firstClass,CloudFy
219,4You,Delia Romero,none,59,219.0,108.0,890.3760185185185,493.29611111111114,1.282037037037037,534.59,2.6296296296296298,firstClass,CloudFy
220,4You,Jennifer Avalos,none,47,220.0,134.0,1022.6241044776119,545.7523880597015,1.4182089552238806,521.8520895522388,2.3582089552238807,firstClass,CloudFy
221,4You,Ruth Nava,female,58,221.0,16.0,730.749375,337.1575,0.87625,401.9825,2.125,firstClass,Rainbow
222,4You,Kimberly Plumber,female,21,222.0,104.0,822.0670192307692,441.1863461538461,1.146923076923077,503.36673076923074,2.4038461538461537,firstClass,Rainbow
223,4You,Georgina Trevino,female,36,223.0,104.0,874.615576923077,445.4409615384615,1.1575,479.1392307692308,2.576923076923077,firstClass,CloudFy
224,4You,Lucille Merkle,female,65,224.0,72.0,898.9416666666666,502.3780555555556,1.3058333333333332,450.5105555555556,2.3055555555555554,firstClass,CloudFy
225,4You,Carol Tinkham,none,35,225.0,4.0,896.8125,459.37,1.195,782.4549999999999,2.5,economic,FlyingDrops
226,4You,Jennifer Ladner,female,29,226.0,48.0,870.4439583333333,503.43666666666667,1.3079166666666666,379.1583333333333,2.0416666666666665,economic,CloudFy
227,4You,Sandra Young,none,44,227.0,26.0,989.4880769230768,521.9169230769231,1.3553846153846154,642.3915384615385,3.230769230769231,firstClass,Rainbow
228,4You,Robert George,male,29,228.0,92.0,961.9579347826087,498.95826086956527,1.2971739130434783,466.2508695652174,2.3260869565217392,firstClass,Rainbow
229,4You,Aaron Dunn,none,51,229.0,76.0,938.0867105263158,522.3144736842105,1.3573684210526316,554.9034210526315,2.6315789473684212,firstClass,CloudFy
230,4You,Patricia Pittman,female,35,230.0,86.0,889.7746511627906,483.79279069767443,1.2576744186046511,580.8125581395349,2.6511627906976742,firstClass,CloudFy
231,4You,Ronnie Stauffer,male,50,231.0,58.0,922.3148275862069,476.13620689655176,1.2379310344827585,602.568275862069,2.689655172413793,firstClass,CloudFy
232,4You,Linda Pelaez,female,29,232.0,22.0,1036.3718181818183,538.8481818181818,1.3990909090909092,581.4472727272728,2.6363636363636362,firstClass,Rainbow
233,4You,Anna Broyles,female,63,233.0,46.0,900.1078260869565,448.08652173913043,1.164782608695652,498.6747826086957,2.782608695652174,firstClass,CloudFy
234,4You,Antonia Mcrae,female,45,234.0,104.0,919.4124999999999,513.6373076923077,1.335,549.1948076923077,2.5384615384615383,firstClass,Rainbow
235,4You,Bonnie Martinez,female,49,235.0,2.0,367.69,183.37,0.48,663.96,4.0,economic,Rainbow
236,4You,James Brooks,none,46,236.0,90.0,946.8214444444444,550.4335555555555,1.4302222222222223,496.21155555555555,2.6,firstClass,CloudFy
237,4You,Sylvia Etheridge,female,47,237.0,118.0,917.4447457627118,464.03389830508473,1.206101694915254,503.55983050847453,2.610169491525424,firstClass,Rainbow
238,4You,Charles Baker,male,38,238.0,32.0,905.3559375,510.99125,1.326875,477.590625,2.1875,premium,CloudFy
239,4You,Julie Berman,female,51,239.0,90.0,887.6654444444445,471.2395555555555,1.224,477.28111111111116,2.4444444444444446,premium,Rainbow
240,4You,Foster King,none,33,240.0,44.0,1050.048409090909,576.1218181818182,1.4963636363636363,503.34,2.6818181818181817,firstClass,CloudFy
241,4You,Sonia Malaspina,female,63,241.0,128.0,905.313671875,485.27625,1.26140625,470.28796875,2.25,firstClass,CloudFy
242,4You,Ray Johnson,male,56,242.0,124.0,931.2849193548387,497.3954838709677,1.2929032258064515,632.0662903225807,2.774193548387097,firstClass,Rainbow
243,4You,Jason Griess,none,45,243.0,100.0,871.3394999999999,479.62239999999997,1.246,550.6788,2.6,firstClass,CloudFy
244,4You,Opal Valles,female,45,244.0,72.0,964.7445833333334,520.0513888888888,1.3513888888888888,570.6975,2.6944444444444446,firstClass,CloudFy
245,4You,Jacqueline Sabir,female,40,245.0,98.0,826.9685714285714,447.8555102040816,1.1640816326530612,585.1255102040817,2.693877551020408,firstClass,CloudFy
246,4You,Dorothy Richardson,female,33,246.0,60.0,1071.591,544.6226666666666,1.4156666666666666,605.7389999999999,2.7,firstClass,Rainbow
247,4You,Judy Mcmann,none,25,247.0,92.0,917.8791304347826,509.3526086956522,1.3234782608695652,561.5380434782609,2.4782608695652173,firstClass,Rainbow
248,4You,Monica Chafin,female,49,248.0,80.0,983.470875,519.7265,1.35025,484.05600000000004,2.325,firstClass,Rainbow
249,4You,George Sapp,male,26,249.0,30.0,1006.484,493.49733333333336,1.2813333333333332,377.1206666666667,2.2666666666666666,firstClass,Rainbow
250,4You,Jeff Veno,male,38,250.0,86.0,974.2891860465115,534.4788372093024,1.3893023255813954,554.2044186046512,2.604651162790698,firstClass,Rainbow
251,4You,Tommy Burns,male,25,251.0,138.0,937.127463768116,538.5089855072464,1.3995652173913042,509.2271014492753,2.449275362318841,firstClass,CloudFy
252,4You,Justin Lanosga,none,47,252.0,22.0,957.0354545454545,555.0763636363637,1.4427272727272726,848.7063636363637,3.272727272727273,economic,CloudFy
253,4You,Barbara Knight,female,41,253.0,40.0,895.1969999999999,501.1245,1.3025,597.992,2.5,firstClass,CloudFy
254,4You,Doris Weaver,none,44,254.0,102.0,931.586274509804,466.33392156862743,1.2119607843137254,569.0,2.6470588235294117,firstClass,CloudFy
255,4You,Arthur Hoag,male,31,255.0,14.0,969.875,481.09999999999997,1.25,388.11571428571426,2.2857142857142856,firstClass,CloudFy
256,4You,Reuben Jones,none,51,256.0,46.0,960.7543478260869,531.4908695652174,1.3817391304347826,512.3873913043478,2.3043478260869565,firstClass,Rainbow
257,4You,Carolyn Miller,female,39,257.0,14.0,753.4964285714286,478.2185714285714,1.2414285714285713,565.9428571428572,3.0,economic,CloudFy
258,4You,Walter Letchworth,male,35,258.0,90.0,903.9557777777778,473.0102222222222,1.2293333333333334,511.98822222222225,2.422222222222222,firstClass,Rainbow
259,4You,Helen Walton,none,49,259.0,50.0,923.3953999999999,504.51480000000004,1.3115999999999999,454.3664,2.32,firstClass,CloudFy
260,4You,Veronica Rose,none,51,260.0,82.0,887.4651219512195,482.07512195121956,1.252439024390244,452.17219512195123,2.268292682926829,firstClass,CloudFy
261,4You,Betty Dietrick,none,50,261.0,72.0,953.9286111111111,481.8352777777778,1.2530555555555556,528.0602777777779,2.361111111111111,firstClass,Rainbow
262,4You,Ramon Santistevan,male,33,262.0,74.0,957.1670270270271,513.5064864864866,1.3348648648648649,573.9327027027026,2.4864864864864864,firstClass,CloudFy
263,4You,John Lewis,none,34,263.0,56.0,897.30625,473.4321428571429,1.230357142857143,543.5635714285714,2.357142857142857,firstClass,CloudFy
264,4You,Prince Webster,male,40,264.0,124.0,894.2233064516129,474.6925806451613,1.2338709677419355,491.59838709677416,2.467741935483871,firstClass,CloudFy
265,4You,Patricia Ives,female,30,265.0,54.0,831.9283333333333,416.272962962963,1.0818518518518518,505.9918518518519,2.5185185185185186,firstClass,CloudFy
266,4You,Larry Decker,male,45,266.0,90.0,952.2927777777778,482.76688888888884,1.2553333333333334,553.1282222222222,2.533333333333333,firstClass,Rainbow
267,4You,Patricia Elwell,female,40,267.0,70.0,967.6425714285714,492.338,1.2797142857142856,604.4262857142857,2.6857142857142855,firstClass,CloudFy
268,4You,Henry Warren,none,47,268.0,114.0,865.3374561403509,467.16964912280696,1.2143859649122808,616.6445614035088,2.719298245614035,firstClass,CloudFy
269,4You,Sandra Banks,none,49,269.0,48.0,864.9897916666667,435.93333333333334,1.1325,600.9320833333333,2.5416666666666665,firstClass,Rainbow
270,4You,Dustin Owens,male,51,270.0,2.0,1286.245,597.61,1.55,165.99,1.0,firstClass,FlyingDrops
271,4You,Scott Schreyer,male,63,271.0,110.0,901.8255454545455,461.2783636363637,1.198909090909091,560.5401818181818,2.6,firstClass,Rainbow
272,4You,Genevieve May,female,56,272.0,32.0,904.9609375,503.75374999999997,1.309375,571.73875,2.8125,firstClass,Rainbow
273,4You,John Evans,male,52,273.0,84.0,917.8527380952381,479.38190476190476,1.246190476190476,531.8714285714285,2.4523809523809526,firstClass,Rainbow
274,4You,Alejandro Perry,male,61,274.0,124.0,894.9574193548387,451.22112903225803,1.1730645161290323,515.1453225806451,2.564516129032258,firstClass,CloudFy
275,4You,Allen Strode,none,60,275.0,40.0,984.9532499999999,521.571,1.356,495.517,2.45,firstClass,CloudFy
276,4You,Angela Shelby,none,26,276.0,88.0,894.7327272727272,502.1202272727273,1.3052272727272727,463.96318181818185,2.159090909090909,firstClass,Rainbow
277,4You,Fred Luescher,none,63,277.0,16.0,979.474375,523.0325,1.3599999999999999,348.7075,2.0,firstClass,CloudFy
278,4You,Willie Lopez,male,36,278.0,34.0,1063.4444117647058,553.0411764705883,1.4364705882352942,571.6670588235294,2.7058823529411766,firstClass,Rainbow
279,4You,Mildred Jackson,female,49,279.0,58.0,922.4477586206897,510.7224137931035,1.3272413793103448,598.458275862069,2.8275862068965516,firstClass,CloudFy
280,4You,Stephen Diaz,male,26,280.0,58.0,989.681724137931,532.9148275862069,1.3848275862068964,587.1937931034482,2.6206896551724137,firstClass,CloudFy
281,4You,Christopher Shultz,none,29,281.0,116.0,900.4522413793104,476.91224137931033,1.2394827586206896,519.165,2.3620689655172415,firstClass,CloudFy
282,4You,Shirley Griffin,none,36,282.0,44.0,910.8593181818181,532.6759090909092,1.384090909090909,444.11499999999995,2.272727272727273,economic,CloudFy
283,4You,Barbara Faust,female,42,283.0,38.0,1045.280789473684,599.7942105263159,1.5594736842105263,612.2152631578947,2.5789473684210527,firstClass,CloudFy
284,4You,Adam Pittman,male,32,284.0,102.0,939.3274509803921,540.5772549019607,1.4045098039215684,499.08000000000004,2.5686274509803924,firstClass,CloudFy
285,4You,Barbara Gannaway,none,33,285.0,52.0,957.0923076923077,513.0861538461538,1.333846153846154,517.8165384615385,2.576923076923077,firstClass,CloudFy
286,4You,Ellen Hanks,female,43,286.0,12.0,865.4241666666667,417.8733333333333,1.0866666666666667,563.6899999999999,2.6666666666666665,firstClass,Rainbow
287,4You,Bradley Barone,none,39,287.0,116.0,941.0273275862069,526.9455172413793,1.3693103448275863,483.86310344827587,2.293103448275862,premium,CloudFy
288,4You,Bryan Bowers,none,23,288.0,70.0,987.7867142857144,566.0822857142857,1.4702857142857144,575.7877142857143,2.5428571428571427,firstClass,Rainbow
289,4You,Ethel Duffy,female,34,289.0,78.0,864.530641025641,464.2676923076923,1.2064102564102563,443.4902564102564,2.230769230769231,firstClass,Rainbow
290,4You,Kristina Miller,none,43,290.0,92.0,905.5923913043479,468.62782608695653,1.2178260869565218,520.8252173913044,2.4347826086956523,firstClass,Rainbow
291,4You,Larry Dupree,male,36,291.0,30.0,894.5703333333333,552.6326666666666,1.436,569.4186666666666,2.533333333333333,premium,CloudFy
292,4You,Theodore Carter,none,36,292.0,58.0,1013.6905172413793,567.6255172413793,1.4744827586206897,588.7551724137932,2.793103448275862,firstClass,CloudFy
293,4You,Jeffrey Matthews,none,55,293.0,50.0,832.8964,457.6932,1.1896,521.394,2.4,firstClass,Rainbow
294,4You,Dawn Harris,female,22,294.0,38.0,913.6105263157893,477.6863157894737,1.2410526315789472,523.2136842105263,2.3684210526315788,firstClass,CloudFy
295,4You,Jenna Center,female,60,295.0,48.0,952.4497916666668,512.89875,1.3325,559.3345833333334,2.8333333333333335,firstClass,Rainbow
296,4You,James Fouche,none,28,296.0,92.0,940.0771739130436,530.2382608695652,1.3778260869565215,542.0973913043479,2.5217391304347827,firstClass,CloudFy
297,4You,Lawrence Deibert,none,49,297.0,60.0,848.6388333333333,477.76933333333335,1.2416666666666667,457.6716666666667,2.4,premium,CloudFy
298,4You,Gary Schwab,male,29,,,,,,,,,
299,4You,Robert Herrera,none,28,299.0,42.0,872.645238095238,505.82047619047614,1.3142857142857143,527.5899999999999,2.6666666666666665,economic,CloudFy
300,4You,Misty Garcia,none,25,300.0,98.0,970.6821428571429,519.6891836734694,1.35,489.10632653061225,2.5510204081632653,firstClass,Rainbow
301,4You,Tom Salazar,none,58,301.0,80.0,877.4844999999999,494.541,1.285,489.39675,2.3,economic,Rainbow
302,4You,Anne Brown,female,42,302.0,20.0,837.1665,533.895,1.388,637.2529999999999,2.8,economic,Rainbow
303,4You,Richard Gomez,male,56,303.0,10.0,1126.423,561.74,1.46,657.072,2.6,firstClass,Rainbow
304,4You,James Lord,male,32,304.0,82.0,965.2263414634147,537.9668292682927,1.3978048780487806,554.8860975609756,2.268292682926829,firstClass,Rainbow
305,4You,Sarah Willis,female,50,305.0,20.0,909.0514999999999,493.57,1.283,513.855,2.3,premium,CloudFy
306,4You,Darren Bennett,none,43,306.0,48.0,891.509375,491.72333333333336,1.2775,419.91083333333336,2.625,economic,Rainbow
307,4You,Robert Legros,male,59,307.0,100.0,914.2611999999999,494.2892,1.2848,614.613,2.64,firstClass,CloudFy
308,4You,Doris Ramirez,female,27,308.0,96.0,987.3432291666667,507.55708333333337,1.3191666666666666,598.271875,2.625,firstClass,CloudFy
309,4You,David Robinson,male,33,309.0,42.0,866.1759523809524,503.50333333333333,1.3085714285714285,544.0066666666667,2.6666666666666665,economic,CloudFy
310,4You,Judy Atkins,none,32,310.0,30.0,799.6196666666667,420.51733333333334,1.0933333333333333,628.3240000000001,2.8,premium,Rainbow
311,4You,Sandra Mitchell,none,30,311.0,4.0,729.7175,429.965,1.12,346.40500000000003,1.5,economic,CloudFy
312,4You,Ulysses Barker,male,40,312.0,102.0,931.9479411764706,528.8817647058823,1.3749019607843138,483.25882352941176,2.392156862745098,firstClass,Rainbow
313,4You,Judith Pierce,female,23,313.0,20.0,894.8530000000001,434.16400000000004,1.129,598.201,2.8,firstClass,CloudFy
314,4You,Matthew Johnson,male,50,314.0,106.0,998.1234905660377,525.6518867924528,1.3656603773584906,547.5045283018868,2.4150943396226414,firstClass,CloudFy
315,4You,Alfred Atkinson,none,61,,,,,,,,,
316,4You,Charlotte Johnson,female,64,316.0,28.0,846.6078571428571,430.33,1.1185714285714285,401.8257142857143,2.2857142857142856,premium,Rainbow
317,4You,Adam Groome,male,54,317.0,74.0,848.6967567567567,480.57378378378377,1.248918918918919,531.1575675675675,2.2972972972972974,economic,Rainbow
318,4You,Hazel Grove,none,50,318.0,38.0,958.9894736842105,499.79315789473685,1.2989473684210526,563.5468421052632,2.8421052631578947,firstClass,Rainbow
319,4You,Anthony Jarrett,male,28,319.0,72.0,957.595138888889,495.0827777777778,1.2866666666666666,412.40194444444444,2.1944444444444446,firstClass,Rainbow
320,4You,Reginald Doherty,male,33,320.0,26.0,930.9384615384616,491.08769230769235,1.2761538461538462,433.40769230769234,2.5384615384615383,premium,CloudFy
321,4You,Jack Perry,none,57,321.0,90.0,935.8284444444445,465.952,1.2106666666666666,465.84222222222223,2.422222222222222,firstClass,CloudFy
